,Hotel Name,Rating,Address,City Code,Place ID
565,Dallas/Fort Worth Airport Marriott,4.2,"8440 Freeport Parkway, Irving",DFW,ChIJG83rAzIqTIYRAgtPIsKMEmQ
566,The Westin Dallas Fort Worth Airport,4.2,"4545 West John Carpenter Freeway, Irving",DFW,ChIJK9SAYSgqTIYRFTR0pt3X69A
567,Quality Inn DFW Airport North,3.4,"8205 Esters Boulevard, Irving",DFW,ChIJ40pFOCgqTIYRSmJAlUeqR6U
568,The Westin Denver International Airport,4.4,"8300 Peña Boulevard, Denver",DEN,ChIJcTeWd-5nbIcRsyz5EkBkup0
569,Detroit Metro Airport Marriott,4.2,"30559 Flynn Drive, Romulus",DTT,ChIJYZv8DtVOO4gR11GgOKANvmg
570,Howard Johnson by Wyndham Romulus Detroit Metro Airport,3.1,"31119 Flynn Drive, Romulus",DTT,ChIJyzmfBNdOO4gRoi5sB-pWQxw
571,Embassy Suites by Hilton Detroit Metro Airport,4.2,"8600 Wickham Road, Romulus",DTT,ChIJ3d4oWthOO4gR_6BL9NPXGfs
572,Baymont by Wyndham Detroit Airport/Romulus,3.9,"9000 Wickham Road, Romulus",DTT,ChIJZcn3gSdPO4gRsxQJ8dhEgvU
573,"Holiday Inn Detroit Metro Airport, an IHG Hotel",4.2,"8400 Merriman Road, Romulus",DTT,ChIJjX-D6NlOO4gRUbAibrY2QXE
574,Super 8 by Wyndham El Paso Airport,3.4,"7144 Gateway Boulevard East, El Paso",ELP,ChIJl8xSPBdb54YRNllYE4-xcXs
575,Marriott El Paso,4.1,"1600 Airway Boulevard, El Paso",ELP,ChIJJVJLIVha54YRr45tjC17DFg
576,Residence Inn by Marriott El Paso,4.1,"6355 Gateway Boulevard West, El Paso",ELP,ChIJeVt6OVJa54YRTMa_RU7c7aU
577,Wyndham El Paso Airport Hotel and Water Park,3.9,"2027 Airway Boulevard, El Paso",ELP,ChIJPb1O515a54YRuvLOfO-Agg0
578,Courtyard by Marriott El Paso Airport,4.2,"6610 International Drive, El Paso",ELP,ChIJlZdi-FRa54YRDieaZB9ZMCQ
579,Hangar Inn Hotel,4.2,"Chapala - Guadalajara No. 8701, El Refugio",GDL,ChIJgT32jF9ML4QRVh6IQrX4EkU
580,Houston Airport Marriott at George Bush Intercontinental,4.3,"18700 John F Kennedy Boulevard, Houston",HOU,ChIJx1VD2SO0QIYRVimPKW3cF1M
581,Ramada by Wyndham Houston Intercontinental Airport East,3.4,"6115 Will Clayton Parkway, Humble",HOU,ChIJx6erZ42zQIYRaglFH8e2838
582,DoubleTree by Hilton Hotel Houston Intercontinental Airport,4.2,"15747 John F Kennedy Boulevard, Houston",HOU,ChIJ8TvZ6Je2QIYRo9ccXopKZ6g
583,Sheraton North Houston at George Bush Intercontinental,4.1,"15700 John F Kennedy Boulevard, Houston",HOU,ChIJBWA9Zb22QIYRfEcBOYKf8a8
584,SpringHill Suites by Marriott Houston Intercontinental Airport,4.4,"15840 John F Kennedy Boulevard, Houston",HOU,ChIJoSoOC5i2QIYR_eODAX2UcPU
585,Houston Marriott South at Hobby Airport,4.2,"9100 Gulf Freeway, Houston",HOU,ChIJQyH-ibuXQIYRDu7JnrD-pIU
586,DoubleTree by Hilton Hotel Houston Hobby Airport,4.3,"8181 Airport Boulevard, Houston",HOU,ChIJy4n4MbWXQIYRV_rJGCS5d34
587,Courtyard by Marriott Houston Hobby Airport,4.1,"9190 Gulf Freeway, Houston",HOU,ChIJRQtwCryXQIYRR9_CfzR9McE
588,"Motel 6 Houston, TX - Hobby",2.9,"9005 Airport Boulevard, Houston",HOU,ChIJI6Bv9rqXQIYRxmHDxQ7haNs
589,"Holiday Inn Houston-Hobby Airport, an IHG Hotel",3.4,"8611 Airport Boulevard, Houston",HOU,ChIJI-G7-bOXQIYR2I95sh7KXcY
590,Hilton Kansas City Airport,4,"8801 Northwest 112th Street, Kansas City",MKC,ChIJgVzzZYlewIcRQKsmlOfawjQ
591,Embassy Suites by Hilton Kansas City International Airport,4.2,"7640 Northwest Tiffany Springs Parkway, Kansas City",MKC,ChIJHe4YQudewIcRGxviyNLCFzA
592,Days Inn by Wyndham Kansas City International Airport,3.2,"11120 North Ambassador Drive, Kansas City",MKC,ChIJz3XV6YtewIcR1FwWjP4kr1Q
593,"Holiday Inn Kansas City Airport, an IHG Hotel",4.2,"11728 North Ambassador Drive, Kansas City",MKC,ChIJ3yVvHIFewIcRmGPBpC9rvK0
594,Kansas City Airport Marriott,4,"775 Brasilia Avenue, Kansas City",MKC,ChIJK-0pReJdwIcR234PgUgxi8E
595,Best Western Mccarran Inn,4,"4970 Paradise Road, Las Vegas",LAS,ChIJQwPVPK_FyIARs0tWbaAaTMY
596,"Motel 6 Las Vegas, NV - Tropicana",3.6,"195 East Tropicana Avenue, Las Vegas",LAS,ChIJX2Wc7bXFyIAR8p6Z3iYbTx4
597,Desert Rose Resort,4.4,"5051 Duke Ellington Way, Las Vegas",LAS,ChIJHYMKmsnFyIARKIyIsI13bYU
598,Hyatt Place Las Vegas,4.2,"4520 Paradise Road, Las Vegas",LAS,ChIJO12eJa3FyIAROUIjotAL-Lo
599,Howard Johnson by Wyndham Las Vegas near the Strip,3,"165 East Tropicana Avenue, Las Vegas",LAS,ChIJPS2gccrFyIARWS-0npDA3AQ
600,"Holiday Inn Express Silao-Aeropuerto Bajio, an IHG Hotel",4.4,"Libramiento Norte 3360, Col. la Joja, Silao",BJX,ChIJcfKG9am_K4QR7pPwzHoet_Y
601,Hotel Splash Inn,4.3,"Km 155.3 Silao-León de Los Aldama Playas de Sotelo, Silao",BJX,ChIJt67bG9WbK4QRcI1NCqveRAM
602,Hotel 5 Inn,4.5,"Km 158+300, 36270 México, Carretera Federal 45, Silao",BJX,ChIJeZq2luWZK4QRy78Etzqi-pI
603,Hotel Villa Victoria,3.8,"Álvaro Obregón 245a, Sin Nombre, Silao",BJX,ChIJN0a04IabK4QRLxT9Xg4tnw0
604,Hotel Mision Comanjilla,4.2,"Congregación Comanjilla, S/N Rancho Agua Caliente, Silao",BJX,ChIJiQd-TIKYK4QR0COom6F-ZU4
605,Courtyard by Marriott Los Angeles LAX/Century Boulevard,4.1,"6161 West Century Boulevard, Los Angeles",LAX,ChIJ5-c-ziqxwoAR0PB8w7mx744
606,Embassy Suites by Hilton Los Angeles International Airport South,4,"1440 East Imperial Avenue, El Segundo",LAX,ChIJqwKyxTaxwoARKc-Swehxlpk
607,Sheraton Gateway Los Angeles Hotel,4.1,"6101 West Century Boulevard, Los Angeles",LAX,ChIJWQrR4tS2woARHV9LcAjcw48
608,Travelodge by Wyndham LAX,3.4,"1804 East Sycamore Avenue, El Segundo",LAX,ChIJ6yPHkzWxwoAR-MPLHV1sjRE
609,Embassy Suites by Hilton Los Angeles International Airport North,4,"9801 Airport Boulevard, Los Angeles",LAX,ChIJHRv6mta2woAR3F88Nz0Mt7Q
610,We Hotel Aeropuerto,4.1,"Boulevard Puerto Aéreo 390, Moctezuma 2da Sección, Ciudad de México",MEX,ChIJW8MJYwj80YURc0q6XMSv-ks
611,Hilton México City Airport,4.2,"International Mexico City Airport, Ciudad de México",MEX,ChIJYfcDJHb80YURqf2Q3gID4JI
612,Camino Real Aeropuerto México,4.3,"Puerto México 80, Peñón de los Baños, Ciudad de México",MEX,ChIJJTny9Qn80YURYx2kbwiftd8
613,Fiesta Inn Aeropuerto Ciudad de México,4.3,"Boulevard Puerto Aéreo 502, Moctezuma 2da Sección, Ciudad de México",MEX,ChIJM9ELdxz80YUR4Wy_N6se01g
614,Hotel NH Collection Mexico City Airport T2,4.4,"Capitán Carlos León Gonzales s/n, Ciudad de México",MEX,ChIJAV3tavX70YURoElOH9wXwHs
615,Miami International Airport Hotel,4.1,"Miami International Airport Hotel, Le Jeune Rd, Concourse E 2nd Floor, Northwest 20th Street, Miami",MIA,ChIJe75xWOK52YgRLUnSri2m6qk
616,"Holiday Inn Express Miami-Arpt Ctrl-Miami Springs, an IHG Hotel",3.6,"5125 Northwest 36th Street, Miami Springs",MIA,ChIJh5i2ov-52YgRZg1p1LyGx9s
617,Days Inn by Wyndham Miami Airport North,2.5,"4767 Northwest 36th Street, Miami",MIA,ChIJR8SMCwK72YgR1v0V7WYGm_s
618,Runway Inn Miami Airport Hotel,2.8,"656 East Drive, Miami Springs",MIA,ChIJZ-tWzlS32YgR9WLi_hc1-30
619,Sleep Inn Miami Airport,3.6,"105 Fairway Drive, Miami Springs",MIA,ChIJWVoNyPi52YgRCyI9_vhgRYA
620,Hilton Minneapolis-St. Paul Airport,4.2,"3800 American Boulevard East, Bloomington",MSP,ChIJudV85h8v9ocRmpBcgEwXupo
621,Embassy Suites by Hilton Minneapolis Airport,4,"7901 34th Avenue South, Bloomington",MSP,ChIJe_VuPh8v9ocRClalfFc_54U
622,Hampton Inn Suites Minneapolis St Paul Arpt-Mall of America,3.9,"2860 Metro Drive, Bloomington",MSP,ChIJb7y6zBcv9ocRqxNSqVEnyWs
623,"Crowne Plaza Suites Msp Airport - Mall of America, an IHG Hotel",4,"3 Appletree Square, Bloomington",MSP,ChIJCQdAmx4v9ocR16dqgZVt8sk
624,Marriott Minneapolis Airport,4,"2020 American Boulevard East, Bloomington",MSP,ChIJmWsQ_2kv9ocRnVIcd0lfjjE
625,City Express Monterrey Aeropuerto,4.2,"Boulevard Aeropuerto 5028, Industrial Milenium, Ciudad Apodaca",MTY,ChIJI7ClooSVYoYR4qyBX4fZAUE
626,"Holiday Inn Express & Suites Monterrey Aeropuerto, an IHG Hotel",4.4,"Boulevard Aeropuerto 400, Parque Industrial Milenium, Monterrey",MTY,ChIJNTo3QWrpYoYRf3-RMcx7BxY
627,"Crowne Plaza Monterrey Aeropuerto, an IHG Hotel",4.5,"Boulevard Aeropuerto 171 Col, Parque Industrial Nexxus, Monterrey",MTY,ChIJC_7jBdLuYoYRu3eqy6WNmxk
628,ibis Monterrey Aeropuerto,3.8,"Blvd. Interamerican 105 Al 109, Parque Industrial FINSA, Ciudad Apodaca",MTY,ChIJvaoRZ_eVYoYRpvhs_CTXmsk
629,Best Western Premier Monterrey Aeropuerto,4.6,"Boulevard Aeropuerto 5001, Parque Industrial Milenio, Ciudad Apodaca",MTY,ChIJbbaf_83uYoYRpoDtCzD150g
630,La Quinta Inn & Suites by Wyndham Nashville Airport,3.3,"531 Donelson Pike, Nashville",BNA,ChIJxTeEAVxpZIgRD4evBpoadP4
631,Sheraton Music City Nashville Airport,4.2,"777 McGavock Pike, Nashville",BNA,ChIJrX1v5ThpZIgRzvK5VyDuaEU
632,Sonesta Nashville Airport,4.4,"600 Marriott Drive, Nashville",BNA,ChIJkx4glCRpZIgRjMkFeR3DPnQ
633,Hilton Nashville Airport,4,"2200 Elm Hill Pike, Nashville",BNA,ChIJZRS3NhZpZIgR5xeM-RPi8_c
634,La Quinta Inn & Suites by Wyndham Nashville Airport/Opryland,3.1,"2345 Atrium Way, Nashville",BNA,ChIJQeN62RlpZIgRgDNIbkLPCXM
635,Hilton New Orleans Airport,4.1,"901 Airline Drive, Kenner",MSY,ChIJm_MQeXm3IIYR0pKegSA2b1g
636,La Quinta Inn & Suites by Wyndham New Orleans Airport,3.6,"2610 Williams Boulevard, Kenner",MSY,ChIJ6946Rjy3IIYR0-i1CZ5PAm0
637,Comfort Suites Airport,4,"2710 Idaho Avenue, Kenner",MSY,ChIJZ0Mbhzu3IIYRwNR_x-uQMYw
638,Days Inn by Wyndham New Orleans Airport,2.9,"1021 Airline Drive, Kenner",MSY,ChIJya9qWHi3IIYRdCdpGYRju14
639,DoubleTree by Hilton Hotel New Orleans Airport,4,"2150 Veterans Memorial Boulevard, Kenner",MSY,ChIJa4hRmjy3IIYRxCZL4YviMNg
640,TWA Hotel,4.3,"John F. Kennedy International Airport, One, JFK Access Road, Idlewild Drive, Queens",NYC,ChIJUQfOtlhmwokRWLy40MMrLcQ
641,Smarte Carte Inc,1,"Jfk International Airport, Jamaica",NYC,ChIJQ8ytUepjwokRNc8uaE6PcSI
642,TWA Fitness,4.8,"John F. Kennedy International Airport, One Idlewild Drive, Queens",NYC,ChIJ84UHG89nwokRXNTuJUme5KQ
643,Newark Liberty International Airport Marriott,4,"Newark Liberty International Airport, 1 Hotel Road, Newark",NYC,ChIJlXycOvpSwokRRtWN6t7gjJw
644,Hilton Newark Airport,4,"1170 Spring Street, Elizabeth",NYC,ChIJQ_SvvOpSwokRffhKuMFRj9Q
645,Holiday Inn Newark Airport,3.9,"450 US Route 1 &, 9, Newark",NYC,ChIJId6gPexSwokRxo1OL_fk4Eo
646,"Crowne Plaza Newark Airport, an IHG Hotel",3.6,"901 Spring Street, Elizabeth",NYC,ChIJt5FQF5ZSwokRxKd9lxfdqUE
647,Best Western Plus Newark Airport West,3.8,"101 International Way, Newark",NYC,ChIJOSlAfh1TwokRk06ueEQUhGo
648,Cambridge Inn,3.7,"7400 South May Avenue, Oklahoma City",OKC,ChIJ36JUdbUTsocRHJPJUcoibq4
649,"Motel 6 Oklahoma City, OK - Airport East",3.1,"7404 South May Avenue, Oklahoma City",OKC,ChIJHU4CCbUTsocR__NXA_vbXj4
650,Hyatt Regency Orlando International Airport,4.5,"9300 Jeff Fuqua Boulevard, Orlando",ORL,ChIJ3WB_SuVi54gRBht8RQ7TZeU
651,Ramada by Wyndham Suites Orlando Airport,3.9,"7500 Augusta National Drive, Orlando",ORL,ChIJeyGRTBBj54gRg2_dLKOGhVw
652,Marriott Orlando Airport Lakeside,4.3,"7499 Augusta National Drive, Orlando",ORL,ChIJuYNTzA9j54gR6gElen245tA
653,Hilton Garden Inn Orlando Airport,4.2,"7300 Augusta National Drive, Orlando",ORL,ChIJH_My7BFj54gRDQc1O6UgZIQ
654,La Quinta Inn & Suites by Wyndham Orlando Airport North,4.1,"7160 North Frontage Road, Orlando",ORL,ChIJRX5UohZj54gRs-mUifTINOw
655,Philadelphia Airport Marriott,4.1,"One Arrivals Road Terminal B, Philadelphia",PHL,ChIJaQfX4ZzExokRQc3HFJWnlb4
656,Embassy Suites by Hilton Philadelphia Airport,3.5,"9000 Bartram Avenue, Philadelphia",PHL,ChIJRTmGxn3DxokRTe3Yvn-Nrl0
657,Sonesta Select Philadelphia Airport,4,"8900 Bartram Avenue, Philadelphia",PHL,ChIJ78HXE4DExokRsj-AjwOorrw
658,Fairfield Inn Philadelphia Airport,3.7,"8800 Bartram Avenue, Philadelphia",PHL,ChIJORlx1IHExokR9CX_HJ9tbAM
659,Hampton Inn Philadelphia-International Airport,3.8,"8600 Bartram Avenue, Philadelphia",PHL,ChIJW7-AQ4DExokRjkd3o-GLRCk
660,Hilton Garden Inn Phoenix Airport North,4.2,"3838 East Van Buren Street, Phoenix",PHX,ChIJH2-KO4cOK4cRdw4y671fEgw
661,Aloft Phoenix-Airport,4.2,"4450 East Washington Street, Phoenix",PHX,ChIJcfl0b5AOK4cRNPRF4KMuxZw
662,DoubleTree Suites by Hilton Hotel Phoenix,4,"320 North 44th Street, Phoenix",PHX,ChIJYcZBvoQOK4cRV_kAP0NqshA
663,Hilton Phoenix Airport,4.3,"2435 South 47th Street, Phoenix",PHX,ChIJwbhAveYOK4cRS_nQ9KGAi6s
664,"Holiday Inn Express & Suites Phoenix Airport, an IHG Hotel",4.2,"3401 East University Drive, Phoenix",PHX,ChIJ36JozsIRK4cRHTOhqCLJWSg
665,La Quinta Inn & Suites by Wyndham Salt Lake City Airport,3.8,"4905 Wiley Post Way, Salt Lake City",SLC,ChIJhXlv2jbyUocRrs14OraVwkQ
666,"Holiday Inn Express & Suites Salt Lake City-Airport East, an IHG Hotel",4.2,"200 North 2100 West, Salt Lake City",SLC,ChIJGWMtPHb0UocRzV0IqxXiiB4
667,Radisson Hotel Salt Lake City Airport,3.3,"2177 West North Temple Street, Salt Lake City",SLC,ChIJ18mQ2Hf0UocRkArKsR3iODg
668,DoubleTree by Hilton Hotel Salt Lake City Airport,4.1,"5151 Wiley Post Way, Salt Lake City",SLC,ChIJD2O7OTryUocRnRbxDgzDpC8
669,Residence Inn by Marriott Salt Lake City Airport,4.2,"4883 West Douglas Corrigan Way, Salt Lake City",SLC,ChIJnaJy-jbyUocR-95Zw6hfomA
670,Sheraton San Diego Hotel & Marina,4.1,"1380 Harbor Island Drive, San Diego",SAN,ChIJz51XAUCr3oAR6XwxuHXrOUc
671,Hilton San Diego Airport/Harbor Island,4.2,"1960 Harbor Island Drive, San Diego",SAN,ChIJBwpcVg2r3oARFfs8-h0mBeg
672,Courtyard by Marriott San Diego Airport/Liberty Station,4.5,"2592 Laning Road, San Diego",SAN,ChIJgzar2Air3oARtNzkgMUEko8
673,La Quinta Inn & Suites by Wyndham San Diego Old Town/Airport,4,"2380 Moore Street, San Diego",SAN,ChIJUbzGhN-q3oARzfsh-dL45yc
674,Fairfield Inn & Suites by Marriott San Diego Old Town,4.2,"3900 Old Town Avenue, San Diego",SAN,ChIJiZnBoSCr3oARGXDO-NgF9q8
675,Embassy Suites by Hilton San Antonio Airport,4.3,"10110 U.S. 281, San Antonio",SAT,ChIJZYtR8KeKXIYR7Kvg0ip6Y5Q
676,Hilton Garden Inn San Antonio Airport South,4.1,"8505 Broadway, San Antonio",SAT,ChIJbaxwxUr1XIYRK5FMJRFxgSc
677,La Quinta Inn & Suites by Wyndham San Antonio Airport,4,"850 Halm Boulevard, San Antonio",SAT,ChIJ-TCOMauKXIYR2co_TdsQgOc
678,"Holiday Inn Express San Antonio-Airport, an IHG Hotel",4.5,"91 Northeast Interstate 410 Loop, San Antonio",SAT,ChIJz6RWuAFgXIYRgPrmRhQJ4WY
679,Fairfield Inn & Suites by Marriott San Antonio Airport/North Star Mall,3.9,"88 Northeast Interstate 410 Loop, San Antonio",SAT,ChIJoRp0kABgXIYR4bqZfJGJ2eM
680,"Sfo Airport Hotel, El Rancho Inn, BW Signature Collection",4.1,"1100 El Camino Real, Millbrae",SFO,ChIJwf_keZ93j4ARXnyhPd_snMw
681,Hotel 1550,4,"1550 El Camino Real, San Bruno",SFO,ChIJK2TBOXZ3j4AR0GcBlSQsOY4
682,The Millwood - A Boutique Hotel,4.3,"1375 El Camino Real, Millbrae",SFO,ChIJBWjaH553j4ARUA_jMvWQ_Mk
683,Fairfield Inn & Suites by Marriott San Francisco Airport/Millbrae,4,"250 El Camino Real, Millbrae",SFO,ChIJWbk5MqV3j4ARAe6duVmddx8
684,Hotel Aura,4.3,"190 El Camino Real, San Bruno",SFO,ChIJZ4zb8nt3j4ARZA9zjTiRfIU
685,Hilton Seattle Airport & Conference Center,4,"17620 International Boulevard, Seattle",SEA,ChIJvcyZA6xckFQRdOePznHCxns
686,Radisson Hotel Seattle Airport,4.1,"18118 International Boulevard, Seattle",SEA,ChIJU46tiahckFQRXtt6bjMdi60
687,Seattle Airport Marriott,4.2,"3201 South 176th Street, Seattle",SEA,ChIJq62dVa5ckFQRlC164bJxLUw
688,Red Roof Inn Seattle Airport - SEATAC,3.6,"16838 International Boulevard, Seattle",SEA,ChIJXQaeV01DkFQR96eEyUW5L8s
689,La Quinta Inn & Suites by Wyndham Seattle Sea-Tac Airport,3.9,"2824 South 188th Street, Seattle",SEA,ChIJrU386FhbkFQRj8xo7Kneums
690,Drury Inn & Suites St. Louis Airport,4.5,"10490 Natural Bridge Road, St. Louis",STL,ChIJg-2svac234cRfvo0xrYviO0
691,Hilton St. Louis Airport,3.8,"10330 Natural Bridge Road, St. Louis",STL,ChIJqXUrER4034cRFjDf-lygnrw
692,Quality Inn Airport,2.9,"10232 Natural Bridge Road, St. Louis",STL,ChIJyRw2xx8034cRnaBs4tIW1jY
693,"Crowne Plaza St. Louis Airport, an IHG Hotel",3.9,"11228 Lone Eagle Drive, Bridgeton",STL,ChIJb6akrWYx34cRlc4u8rSZ6OY
694,Super 8 by Wyndham St. Louis Airport,2.8,"9798 Saint Charles Rock Road, Breckenridge Hills",STL,ChIJ9xlFFQk034cRD6bjOrzUZCI
695,Grand Hyatt Tampa Bay,4.5,"2900 Bayport Drive, Tampa",TPA,ChIJoaNvaGPCwogRa7EVtzV5nd8
696,Renaissance Tampa International Plaza Hotel,4.5,"4200 Jim Walter Boulevard, Tampa",TPA,ChIJc4_gvVLCwogRcMKGyflqumU
697,Tampa Airport Marriott,4.4,"Tampa International Airport, 4200 George J Bean Parkway, Tampa",TPA,ChIJQ0Sek0bCwogRpIIFHoyDJAs
698,Hilton Garden Inn Tampa Airport Westshore,4.4,"5312 Avion Park Drive, Tampa",TPA,ChIJ9fwTv1jCwogRLxo1ERokfrY
699,La Quinta Inn by Wyndham Tampa Bay Airport,3.1,"4730 West Spruce Street, Tampa",TPA,ChIJeXfQ9lbCwogROB-w_011tmQ
700,Washington Dulles Airport Marriott,4,"45020 Aviation Drive, Dulles",WAS,ChIJK87f1INHtokR8V-p_sIlSCc
701,The Westin Washington Dulles Airport,4.2,"2520 Wasser Terrace, Herndon",WAS,ChIJ3ZQHkXZHtokR0exa1cY04BY
702,"Candlewood Suites Washington-Dulles Herndon, an IHG Hotel",4,"13845 Sunrise Valley Drive, Herndon",WAS,ChIJIY5UmHVHtokRbH1F9nyGPFY
703,Hyatt Regency Dulles,4.2,"2300 Dulles Corner Boulevard, Herndon",WAS,ChIJQUumvYJHtokRz1JgP9NRqWg
704,Hyatt Place Herndon/Dulles Airport-East,4.1,"13711 Sayward Boulevard, Herndon",WAS,ChIJFd4YKZ1HtokRsrQ3BOMseMM
705,Courtyard by Marriott Fort Lauderdale Airport & Cruise Port,4.1,"400 Gulf Stream Way, Dania Beach",FLL,ChIJMc5As2qq2YgRiAl0u3qUCmE
706,"Candlewood Suites Ft. Lauderdale Airport/Cruise, an IHG Hotel",3.8,"1120 West State Road 84, Fort Lauderdale",FLL,ChIJ6fUl4poA2YgRijpxqXxaV5A
707,Fairfield Inn & Suites by Marriott Fort Lauderdale Airport & Cruise Port,4,"2081 Griffin Road, Dania Beach",FLL,ChIJMWeG9RSq2YgRkKZVuCe9jSQ
708,"Holiday Inn Express & Suites Ft. Lauderdale Airport/Cruise, an IHG Hotel",4,"1150 Florida 84, Fort Lauderdale",FLL,ChIJQ6j9-5oA2YgRDiZyGwuzOAY
709,Crowne Plaza Ft. Lauderdale Airport/Cruise,4,"455 Florida 84, Fort Lauderdale",FLL,ChIJH2ZuTWMA2YgRlIUFxmq5u0M
710,Best Western The Plaza Hotel,3.8,"3253 North Nimitz Highway, Honolulu",HNL,ChIJd0UB06lvAHwRZ131j2NndB8
711,Pacific Marina Inn,3.3,"2628 Waiwai Loop, Honolulu",HNL,ChIJRzU4sVVuAHwRb47zX4bkyCQ
712,Airport Honolulu Hotel,3.8,"3401 North Nimitz Highway, Honolulu",HNL,ChIJgYwc8advAHwRnS0CTS0s00I
713,Embassy Suites by Hilton Portland Airport,4.2,"7900 Northeast 82nd Avenue, Portland",PDX,ChIJlSaRYBaklVQRx0ubTIGuW_Y
714,Radisson Hotel Portland Airport,4.2,"6233 Northeast 78th Court, Portland",PDX,ChIJ42NOWh2klVQRkGW0guqQUMY
715,"Holiday Inn Portland-Airport (I-205), an IHG Hotel",3.9,"8439 Northeast Columbia Court, Portland",PDX,ChIJ8wvW7AGklVQR6oUdY50VKXU
716,Sheraton Portland Airport Hotel,4.2,"8235 Northeast Airport Way, Portland",PDX,ChIJwc5JlT2klVQRa1czlXp86R8
717,Residence Inn by Marriott Portland Airport at Cascade Station,4.4,"9301 Northeast Cascades Parkway, Portland",PDX,ChIJfdzA-hOklVQRSsFJBRJDsFg
718,Grand Hyatt Tampa Bay,4.5,"2900 Bayport Drive, Tampa",TPA,ChIJoaNvaGPCwogRa7EVtzV5nd8
719,Renaissance Tampa International Plaza Hotel,4.5,"4200 Jim Walter Boulevard, Tampa",TPA,ChIJc4_gvVLCwogRcMKGyflqumU
720,Tampa Airport Marriott,4.4,"Tampa International Airport, 4200 George J Bean Parkway, Tampa",TPA,ChIJQ0Sek0bCwogRpIIFHoyDJAs
721,Hilton Garden Inn Tampa Airport Westshore,4.4,"5312 Avion Park Drive, Tampa",TPA,ChIJ9fwTv1jCwogRLxo1ERokfrY
722,La Quinta Inn by Wyndham Tampa Bay Airport,3.1,"4730 West Spruce Street, Tampa",TPA,ChIJeXfQ9lbCwogROB-w_011tmQ
723,Red Roof Inn Cincinnati Airport-Florence/ Erlanger,3.3,"599 Donaldson Highway, Erlanger",CVG,ChIJZZzmQP3HQYgRGfMTQMEBV5U
724,"Holiday Inn Cincinnati Airport, an IHG Hotel",4.1,"1717 Airport Exchange Boulevard, Erlanger",CVG,ChIJDYR6q0DIQYgRf5GKvdFDfAI
725,Hilton Cincinnati Airport,4.2,"7373 Turfway Road, Florence",CVG,ChIJyz6ooMbHQYgRdYKeM6UBOtE
726,Marriott Cincinnati Airport,4.4,"2395 Progress Drive, Hebron",CVG,ChIJdcWlXwLJQYgRwuzg6iohFvU
727,Hampton Inn Cincinnati Airport-North,4.1,"755 Petersburg Road, Hebron",CVG,ChIJC4-D0QLJQYgRmZ02jGW-Wgw
728,Hilton Oakland Airport,3.8,"One Hegenberger Road, Oakland",OAK,ChIJ5ThdbKGFj4ARMP22GPvcZGo
729,Best Western Plus Airport Inn & Suites,4.1,"170 Hegenberger Loop, Oakland",OAK,ChIJ70vjh5eFj4ARJG9ggZ4vj04
730,Hampton Inn & Suites Oakland Airport-Alameda,4.1,"1700 Harbor Bay Parkway, Alameda",OAK,ChIJF_2QcEKEj4ARS4D7AUsIQ58
731,La Quinta Inn & Suites by Wyndham Oakland Airport Coliseum,3.3,"8465 Enterprise Way, Oakland",OAK,ChIJ45hkRJSFj4ARV7SszfZFo1M
732,Econo Lodge Inn & Suites Oakland Airport,3.5,"10 Hegenberger Road, Oakland",OAK,ChIJlTTRfqGFj4ARq_DpKSv1ekw
733,Hyatt Regency Pittsburgh International Airport,4.1,"1111 Airport Boulevard, Pittsburgh",PIT,ChIJw_MAUcNcNIgRW4fVO69-65k
734,La Quinta Inn by Wyndham Pittsburgh Airport,3.9,"8507 University Boulevard, Moon Township",PIT,ChIJl0mVz61dNIgRVETMweeLz00
735,Americas Best Value Inn Pittsburgh Airport,2.9,"8858 University Boulevard, Coraopolis",PIT,ChIJWRyH36xdNIgRdk2teK7MNZQ
736,Hampton Inn Pittsburgh-Airport,4.1,"8514 University Boulevard, Moon Township",PIT,ChIJjVCpOaxdNIgRSYmX9ELAETk
737,Sheraton Pittsburgh Airport Hotel,4,"1160 Thorn Run Road, Coraopolis",PIT,ChIJEf6uqEpcNIgR1DDf7XG5Gpg
738,DoubleTree by Hilton Hotel San Jose,3.9,"2050 Gateway Place, San Jose",SJC,ChIJK0PeRurLj4AR9WQha5RrPRQ
739,Sonesta Select San Jose Airport,4.1,"1727 Technology Drive, San Jose",SJC,ChIJf3Rp6pPLj4ARV_ZqG8IhgSE
740,Fairfield Inn & Suites by Marriott San Jose Airport,4.1,"1755 North First Street, San Jose",SJC,ChIJ1Q_Ji5LLj4ARvnfD6_dlgU8
741,Sonesta ES Suites San Jose Airport,4.3,"1602 Crane Court, San Jose",SJC,ChIJvfYujfLLj4ARNK3HJdqghfw
742,La Quinta Inn & Suites by Wyndham San Jose Airport,3.9,"2585 Seaboard Avenue, San Jose",SJC,ChIJD8snJtfLj4ARBwiVOrGWpyk
743,Embassy Suites by Hilton Raleigh Durham Airport Brier Creek,4.6,"8001 Arco Corporate Drive, Raleigh",RDU,ChIJ012f0J3wrIkRW5LCjhFIG-s
744,Hilton Garden Inn Raleigh-Durham Airport,4.1,"1500 RDU Center Drive, Morrisville",RDU,ChIJUfaGJqHxrIkR2q6fS13h32w
745,Fairfield Inn & Suites by Marriott Raleigh-Durham Airport/Research Triangle Park,4.3,"2750 Slater Road, Morrisville",RDU,ChIJe5XNU8_xrIkRRlANdluUetc
